,SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_GOODS_PRICE,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION
1312144,1815853,327101,Cash loans,5693.085,45000.0,47970.0,45000.0,Repairs,Approved,-351,Cash through the bank,XAP,New,XNA,Cash,walk-in,Country-wide,30,Connectivity,12.0,high,Cash Street: high
1312158,2082571,318419,Cash loans,44565.57,900000.0,1123690.5,900000.0,Buying a home,Approved,-823,Cash through the bank,XAP,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,low_normal,Cash X-Sell: low
1312184,1849709,418163,Cash loans,19592.37,247500.0,287685.0,247500.0,Wedding / gift / holiday,Approved,-660,Cash through the bank,XAP,New,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,36.0,high,Cash Street: high
1312189,2157707,228603,Cash loans,25779.78,459000.0,495351.0,459000.0,Repairs,Approved,-305,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24.0,low_normal,Cash Street: low
1312252,1864966,428324,Cash loans,32174.1,270000.0,270000.0,270000.0,Medicine,Approved,-517,Cash through the bank,XAP,New,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12.0,high,Cash Street: high
1312329,2322933,153077,Cash loans,12204.81,135000.0,152820.0,135000.0,Medicine,Approved,-591,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24.0,high,Cash Street: high
1312342,2482793,386157,Cash loans,11937.375,112500.0,112500.0,112500.0,Education,Approved,-359,Cash through the bank,XAP,New,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12.0,middle,Cash Street: middle
1312352,2592935,373617,Cash loans,38072.205,1125000.0,1255680.0,1125000.0,Repairs,Approved,-538,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,48.0,low_action,Cash Street: low
1312498,2790967,114259,Cash loans,20542.545,202500.0,222547.5,202500.0,Urgent needs,Approved,-400,Cash through the bank,XAP,New,XNA,Cash,walk-in,AP+ (Cash loan),5,XNA,18.0,high,Cash Street: high
1312591,2701336,330013,Cash loans,22772.34,180000.0,191880.0,180000.0,Urgent needs,Approved,-456,Cash through the bank,XAP,New,XNA,Cash,walk-in,Country-wide,20,Connectivity,12.0,high,Cash Street: high
1312698,2505181,128391,Cash loans,13843.035,135000.0,202698.0,135000.0,Urgent needs,Approved,-392,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Country-wide,53,Connectivity,36.0,high,Cash Street: high
1312732,1548612,363471,Cash loans,16215.75,135000.0,152820.0,135000.0,Urgent needs,Approved,-268,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12.0,middle,Cash Street: middle
1312735,1320720,122985,Cash loans,33986.655,1125000.0,1288350.0,1125000.0,Payments on other loans,Approved,-691,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,60.0,low_action,Cash Street: low
1312791,1183281,356955,Cash loans,15840.09,292500.0,332077.5,292500.0,Repairs,Approved,-750,Cash through the bank,XAP,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,30.0,low_normal,Cash X-Sell: low
1312872,1331983,187266,Cash loans,27221.04,274500.0,296784.0,274500.0,Repairs,Approved,-485,Cash through the bank,XAP,New,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,18.0,high,Cash Street: high
1312906,1589713,262486,Cash loans,17544.87,225000.0,262530.0,225000.0,Urgent needs,Approved,-571,Cash through the bank,XAP,New,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24.0,middle,Cash Street: middle
1312933,1009571,326118,Cash loans,13202.685,90000.0,110146.5,90000.0,Urgent needs,Approved,-361,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,AP+ (Cash loan),18,XNA,12.0,high,Cash Street: high
1313052,2085787,320420,Cash loans,29260.305,337500.0,368685.0,337500.0,Buying a used car,Approved,-688,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24.0,high,Cash Street: high
1313080,1895370,133124,Cash loans,7635.15,67500.0,71955.0,67500.0,Urgent needs,Approved,-332,Cash through the bank,XAP,New,XNA,Cash,walk-in,Country-wide,30,Connectivity,12.0,middle,Cash Street: middle
1313218,2583622,238203,Cash loans,13201.605,90000.0,110146.5,90000.0,Repairs,Approved,-1863,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12.0,high,Cash Street: high
1313365,2225945,163359,Cash loans,24058.305,229500.0,304497.0,229500.0,Repairs,Approved,-415,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24.0,high,Cash Street: high
1313447,2521910,291621,Cash loans,5823.585,45000.0,47970.0,45000.0,Wedding / gift / holiday,Approved,-681,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Country-wide,24,Connectivity,12.0,high,Cash Street: high
1313451,1661222,110341,Cash loans,57649.725,450000.0,534069.0,450000.0,Wedding / gift / holiday,Approved,-357,Cash through the bank,XAP,Refreshed,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12.0,middle,Cash Street: middle
1313529,1043532,238875,Cash loans,49170.735,675000.0,733806.0,675000.0,Repairs,Approved,-1782,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24.0,high,Cash Street: high
1313681,2424495,201560,Cash loans,37339.155,675000.0,767664.0,675000.0,Repairs,Approved,-487,Cash through the bank,XAP,New,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,48.0,middle,Cash Street: middle
1313708,1390181,432400,Cash loans,52731.9,540000.0,540000.0,540000.0,Repairs,Approved,-1719,XNA,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12.0,middle,Cash Street: middle
1313831,1873185,390414,Cash loans,13680.54,67500.0,69727.5,67500.0,Repairs,Approved,-2028,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,6.0,high,Cash Street: high
1313881,1799811,132185,Cash loans,28595.88,225000.0,239850.0,225000.0,Repairs,Approved,-437,Cash through the bank,XAP,New,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12.0,high,Cash Street: high
1313936,2155067,107551,Cash loans,18470.925,450000.0,512370.0,450000.0,Repairs,Approved,-383,XNA,XAP,Repeater,XNA,Cash,walk-in,Channel of corporate sales,-1,XNA,36.0,low_action,Cash Street: low
1314169,2623459,349794,Cash loans,19452.87,225000.0,279495.0,225000.0,Urgent needs,Approved,-587,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,18.0,low_normal,Cash Street: low
1314339,1560393,370936,Cash loans,17079.255,135000.0,143910.0,135000.0,Repairs,Approved,-523,XNA,XAP,New,XNA,Cash,walk-in,AP+ (Cash loan),5,XNA,12.0,high,Cash Street: high
1314386,2535324,393908,Cash loans,25015.5,675000.0,675000.0,675000.0,Buying a used car,Approved,-21,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Channel of corporate sales,-1,XNA,36.0,low_action,Cash Street: low
1314559,1537340,109773,Cash loans,18235.08,225000.0,269550.0,225000.0,Repairs,Approved,-513,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,36.0,high,Cash Street: high
1314612,1212264,180352,Cash loans,16632.045,184500.0,208854.0,184500.0,Repairs,Approved,-686,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24.0,high,Cash Street: high
1315050,2617196,215521,Cash loans,12897.0,450000.0,450000.0,450000.0,Buying a used car,Approved,-611,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Channel of corporate sales,-1,XNA,60.0,low_normal,Cash Street: low
1315142,1374786,371111,Cash loans,16864.2,157500.0,213444.0,157500.0,Repairs,Approved,-665,Cash through the bank,XAP,New,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24.0,high,Cash Street: high
1315170,1387458,410692,Cash loans,44056.755,675000.0,812106.0,675000.0,Buying a used car,Approved,-604,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,36.0,middle,Cash Street: middle
1315288,1769872,385529,Cash loans,17982.9,270000.0,270000.0,270000.0,Repairs,Approved,-30,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,18.0,low_normal,Cash Street: low
1315297,1291709,215589,Cash loans,12963.78,180000.0,232159.5,180000.0,Repairs,Approved,-694,XNA,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24.0,low_normal,Cash Street: low
1315476,1190343,252591,Cash loans,31237.38,315000.0,340573.5,315000.0,Repairs,Approved,-621,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,18.0,high,Cash Street: high
1315558,2562976,111419,Cash loans,16978.905,180000.0,197820.0,180000.0,Repairs,Approved,-2261,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,18.0,high,Cash Street: high
1315638,2322840,402339,Cash loans,13494.465,135000.0,170176.5,135000.0,Urgent needs,Approved,-298,Cash through the bank,XAP,New,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,18.0,middle,Cash Street: middle
1315664,1521594,150442,Cash loans,21237.75,90000.0,104733.0,90000.0,Purchase of electronic equipment,Approved,-471,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,6.0,high,Cash Street: high
1315867,2283971,147152,Cash loans,24092.775,225000.0,304933.5,225000.0,Car repairs,Approved,-548,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24.0,high,Cash Street: high
1316048,1088386,303205,Cash loans,11340.045,112500.0,123637.5,112500.0,Repairs,Approved,-679,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,18.0,high,Cash Street: high
1316327,1226090,436139,Cash loans,18144.045,180000.0,197820.0,180000.0,Urgent needs,Approved,-292,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,AP+ (Cash loan),2,XNA,18.0,high,Cash Street: high
1316355,1112431,135946,Cash loans,8539.605,67500.0,71955.0,67500.0,Everyday expenses,Approved,-670,XNA,XAP,Repeater,XNA,Cash,walk-in,Country-wide,40,Connectivity,12.0,high,Cash Street: high
1316530,2612772,452692,Cash loans,12022.38,135000.0,165303.0,135000.0,Urgent needs,Approved,-384,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,30.0,high,Cash Street: high
1316542,1234735,160360,Cash loans,28465.38,225000.0,239850.0,225000.0,Urgent needs,Approved,-406,Cash through the bank,XAP,New,XNA,Cash,walk-in,AP+ (Cash loan),1,XNA,12.0,high,Cash Street: high
1316888,2374022,434787,Cash loans,13072.185,90000.0,110146.5,90000.0,Urgent needs,Approved,-588,Cash through the bank,XAP,New,XNA,Cash,walk-in,Credit and cash offices,0,XNA,12.0,high,Cash Street: high
1316922,2241657,322360,Cash loans,11386.17,90000.0,95940.0,90000.0,Urgent needs,Approved,-675,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12.0,high,Cash Street: high
1317290,2717379,142652,Cash loans,52008.255,450000.0,507546.0,450000.0,Buying a used car,Approved,-377,Cash through the bank,XAP,New,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12.0,middle,Cash Street: middle
1317293,1152915,185699,Cash loans,28465.38,225000.0,239850.0,225000.0,Urgent needs,Approved,-642,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,AP+ (Cash loan),10,XNA,12.0,high,Cash Street: high
1317312,1212300,350910,Cash loans,6956.775,90000.0,116748.0,90000.0,Repairs,Approved,-1540,Cash through the bank,XAP,New,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24.0,middle,Cash Street: middle
1317373,1132748,107711,Cash loans,19727.595,315000.0,410841.0,315000.0,Repairs,Approved,-510,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,30.0,low_normal,Cash Street: low
1317566,1302418,128806,Cash loans,27113.085,675000.0,756081.0,675000.0,Wedding / gift / holiday,Approved,-729,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,42.0,low_normal,Cash Street: low
1317704,1510592,412961,Cash loans,22772.34,180000.0,191880.0,180000.0,Repairs,Approved,-516,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12.0,high,Cash Street: high
1317825,1293285,359883,Cash loans,10941.03,135000.0,161730.0,135000.0,Urgent needs,Approved,-389,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,36.0,high,Cash Street: high
1317853,1855686,221552,Cash loans,18274.545,180000.0,197820.0,180000.0,Repairs,Approved,-1950,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,18.0,high,Cash Street: high
1317923,1824450,430477,Cash loans,22954.635,112500.0,119925.0,112500.0,Wedding / gift / holiday,Approved,-396,Cash through the bank,XAP,New,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,6.0,middle,Cash Street: middle
1317971,1831433,366800,Cash loans,9950.13,135000.0,152820.0,135000.0,Repairs,Approved,-263,Cash through the bank,XAP,New,XNA,Cash,walk-in,AP+ (Cash loan),50,XNA,24.0,middle,Cash Street: middle
1318333,1340215,162508,Cash loans,48337.11,675000.0,721332.0,675000.0,Building a house or an annex,Approved,-494,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24.0,middle,Cash Street: middle
1318339,1041812,295595,Cash loans,9202.545,90000.0,98910.0,90000.0,Repairs,Approved,-498,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,18.0,high,Cash Street: high
1318553,1409884,339308,Cash loans,32991.795,157500.0,162697.5,157500.0,Urgent needs,Approved,-633,Non-cash from your account,XAP,New,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,6.0,high,Cash Street: high
1318580,1955809,161680,Cash loans,35497.935,360000.0,442728.0,360000.0,Repairs,Approved,-783,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,18.0,middle,Cash Street: middle
1318718,1033589,130803,Cash loans,17327.7,450000.0,533160.0,450000.0,Repairs,Approved,-231,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,48.0,low_normal,Cash Street: low
1318730,1305416,242489,Cash loans,10941.03,135000.0,161730.0,135000.0,Repairs,Approved,-511,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,36.0,high,Cash Street: high
1319102,2252645,108635,Cash loans,31049.865,540000.0,582768.0,540000.0,Furniture,Approved,-885,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24.0,low_normal,Cash Street: low
1319142,2450985,162348,Cash loans,24636.24,427500.0,506502.0,427500.0,Repairs,Approved,-378,Cash through the bank,XAP,New,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,48.0,middle,Cash Street: middle
1319192,1556495,224567,Cash loans,14245.2,540000.0,540000.0,540000.0,Buying a used car,Approved,-260,Cash through the bank,XAP,Refreshed,XNA,Cash,walk-in,Channel of corporate sales,-1,XNA,60.0,low_action,Cash Street: low
1319228,2474580,271790,Cash loans,18915.93,540000.0,646920.0,540000.0,Urgent needs,Approved,-508,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Channel of corporate sales,-1,XNA,60.0,low_normal,Cash Street: low
1319407,1738876,250035,Cash loans,9271.755,90000.0,135126.0,90000.0,Urgent needs,Approved,-386,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,36.0,high,Cash Street: high
1319636,1686857,199674,Cash loans,17422.965,135000.0,162967.5,135000.0,Urgent needs,Approved,-278,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12.0,middle,Cash Street: middle
1319652,2000276,342405,Cash loans,26142.705,180000.0,220297.5,180000.0,Purchase of electronic equipment,Approved,-1867,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12.0,high,Cash Street: high
1319654,2257929,363980,Cash loans,36682.245,180000.0,185940.0,180000.0,Medicine,Approved,-2206,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,6.0,high,Cash Street: high
1319664,2260378,440057,Cash loans,21255.75,225000.0,225000.0,225000.0,Repairs,Approved,-579,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Channel of corporate sales,-1,XNA,12.0,low_normal,Cash Street: low
1319754,1486767,315122,Cash loans,16059.285,67500.0,78552.0,67500.0,Repairs,Approved,-687,Cash through the bank,XAP,Refreshed,XNA,Cash,walk-in,AP+ (Cash loan),10,XNA,6.0,high,Cash Street: high
1319848,1652191,349015,Cash loans,16484.4,180000.0,180000.0,180000.0,Journey,Approved,-288,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Channel of corporate sales,-1,XNA,12.0,low_action,Cash Street: low
1319849,1243693,358905,Cash loans,22275.0,810000.0,810000.0,810000.0,Wedding / gift / holiday,Approved,-5,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Channel of corporate sales,-1,XNA,60.0,low_normal,Cash Street: low
1319858,2103911,123895,Cash loans,38401.065,1170000.0,1339884.0,1170000.0,Repairs,Approved,-722,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Channel of corporate sales,-1,XNA,60.0,low_normal,Cash Street: low
1320174,2567028,141599,Cash loans,14139.36,67500.0,69727.5,67500.0,Furniture,Approved,-629,Cash through the bank,XAP,New,XNA,Cash,walk-in,AP+ (Cash loan),10,XNA,6.0,high,Cash Street: high
1320177,1461575,104665,Cash loans,15928.785,67500.0,78552.0,67500.0,Education,Approved,-679,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,6.0,high,Cash Street: high
1320186,1903660,193410,Cash loans,24543.585,247500.0,267592.5,247500.0,Car repairs,Approved,-406,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,18.0,high,Cash Street: high
1320283,2448058,388728,Cash loans,11531.745,112500.0,142195.5,112500.0,Everyday expenses,Approved,-1636,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,0,XNA,18.0,high,Cash Street: high
1320297,1065136,130645,Cash loans,78879.195,337500.0,388989.0,337500.0,Everyday expenses,Approved,-488,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,6.0,high,Cash Street: high
1320316,2247849,251704,Cash loans,50704.065,450000.0,470790.0,450000.0,Repairs,Approved,-709,XNA,XAP,New,XNA,Cash,walk-in,AP+ (Cash loan),4,XNA,12.0,middle,Cash Street: middle
1320353,1406687,175854,Cash loans,19609.065,135000.0,165226.5,135000.0,Furniture,Approved,-695,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12.0,high,Cash Street: high
1320471,2391806,360641,Cash loans,5443.2,54000.0,59346.0,54000.0,Repairs,Approved,-307,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Country-wide,50,Connectivity,18.0,high,Cash Street: high
1320477,1393978,405563,Cash loans,10618.875,45000.0,52366.5,45000.0,Everyday expenses,Approved,-584,Cash through the bank,XAP,New,XNA,Cash,walk-in,AP+ (Cash loan),1,XNA,6.0,high,Cash Street: high
1320490,1331777,285949,Cash loans,5693.085,45000.0,47970.0,45000.0,Urgent needs,Approved,-553,Cash through the bank,XAP,New,XNA,Cash,walk-in,Country-wide,30,Connectivity,12.0,high,Cash Street: high
1320531,1227266,348175,Cash loans,45324.765,1125000.0,1223010.0,1125000.0,Repairs,Approved,-716,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,36.0,low_action,Cash Street: low
1320550,2004177,237317,Cash loans,15261.435,180000.0,225594.0,180000.0,Medicine,Approved,-629,Cash through the bank,XAP,Refreshed,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,36.0,high,Cash Street: high
1320655,2016370,276898,Cash loans,32681.25,225000.0,275373.0,225000.0,Building a house or an annex,Approved,-366,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12.0,high,Cash Street: high
1320680,1928258,264025,Cash loans,6536.34,45000.0,55075.5,45000.0,Repairs,Approved,-375,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12.0,high,Cash Street: high
1320691,1180412,264870,Cash loans,27505.8,135000.0,135000.0,135000.0,Medicine,Approved,-471,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,6.0,high,Cash Street: high
1320784,2588832,296259,Cash loans,20847.06,337500.0,384277.5,337500.0,Repairs,Approved,-514,Cash through the bank,XAP,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,36.0,middle,Cash Street: middle
